Country,Year,SocialContribRate,GDP_perCapita_PPP,RelWealth,Core_EU,All_EU,Post_Socialist,LATAM,Colonizer,Post1945_Colony
Sierra Leone,1993,32.087584412615215,2572.3699120744823,17.054359216073863,0,0,0,0,0,0
Sierra Leone,1994,26.384876790591992,2383.9638129380446,15.683036178293497,0,0,0,0,0,0
Sierra Leone,1995,22.982306830555505,2214.4988928093553,14.315896073137809,0,0,0,0,0,0
Sierra Leone,1996,23.34877903481279,2727.4401720332694,17.409910679397264,0,0,0,0,0,0
Sierra Leone,1997,28.04891121922516,2465.1498989967845,15.416291420006578,0,0,0,0,0,0
Sierra Leone,1998,28.909560432003076,2430.495537715895,14.816243646418355,0,0,0,0,0,0
Sierra Leone,1999,25.566162330285675,2697.325731462887,16.28077199802778,0,0,0,0,0,0
Sierra Leone,2000,25.931589499125096,2435.4680702344285,14.374297409516679,0,0,0,0,0,0
Sierra Leone,2001,25.728609442721673,2539.7185910070843,14.642159685031194,0,0,0,0,0,0
Sierra Leone,2002,27.115367410665755,2677.2104408776554,15.371311574003652,0,0,0,0,0,0
Sierra Leone,2003,30.274500569830753,2750.4946313707296,15.016220152049545,0,0,0,0,0,0
Sierra Leone,2004,22.565958794169923,2738.4804352838346,15.138496309517095,0,0,0,0,0,0
Sierra Leone,2005,27.23896409468348,2972.993201950051,15.729799715053833,0,0,0,0,0,0
Sierra Leone,2006,24.320898320803348,3260.784228114837,17.02602416758952,0,0,0,0,0,0
Sierra Leone,2007,24.948370024517622,3092.1504730353336,16.066917984823846,0,0,0,0,0,0
Sierra Leone,2008,27.242368572585224,2737.8435839193107,13.906888042924551,0,0,0,0,0,0
Sierra Leone,2009,20.938148943631067,2743.329244409767,13.247182168077401,0,0,0,0,0,0
Sierra Leone,2010,22.903989065220394,3191.4028569271236,15.345070890796997,0,0,0,0,0,0
Sierra Leone,2011,25.017400222696764,3506.343016386785,16.474165222018428,0,0,0,0,0,0
Sierra Leone,2012,20.39033141923102,3349.3892555641805,15.7534914164141,0,0,0,0,0,0
Singapore,1990,26.83418789293326,992.1032060158565,7.246719730830535,0,0,0,0,0,1
Singapore,1991,28.796701774093357,955.1797957753997,6.7607624344970185,0,0,0,0,0,1
Singapore,1992,26.641623989316994,1092.9422487337526,7.582015902166253,0,0,0,0,0,1
Singapore,1993,27.753423147796248,1001.9356632608151,6.64265688711352,0,0,0,0,0,1
Singapore,1994,24.05957512984549,1024.5268192357619,6.739905649785964,0,0,0,0,0,1
Singapore,1995,33.426304695101244,1150.3775845663301,7.436755104729991,0,0,0,0,0,1
Singapore,1996,18.14113751526897,1183.4982175439718,7.554555538171888,0,0,0,0,0,1
Singapore,1997,28.021520994276514,1113.0209467647949,6.960491643482038,0,0,0,0,0,1
Singapore,1998,28.520832893376443,1081.6438162239665,6.5936752695611585,0,0,0,0,0,1
Singapore,1999,28.704050843761962,1255.0935203606318,7.575611355663457,0,0,0,0,0,1
Singapore,2000,23.923252457994693,1191.7736022688102,7.033928472802341,0,0,0,0,0,1
Singapore,2001,25.54625122436926,1360.4649908860206,7.843446007358086,0,0,0,0,0,1
Singapore,2002,30.362347550147085,1302.8129693707758,7.480153135920863,0,0,0,0,0,1
Singapore,2003,19.5112362954431,1421.5418938482442,7.760853553365653,0,0,0,0,0,1
Singapore,2004,27.49892615768473,1478.805759519961,8.174933530487401,0,0,0,0,0,1
Singapore,2005,22.465755864777424,1568.0285964109316,8.29627721746648,0,0,0,0,0,1
Singapore,2006,25.75176227963016,1467.8644847161274,7.664382075955922,0,0,0,0,0,1
Singapore,2007,28.47365945415833,1317.2745217476217,6.844602773694077,0,0,0,0,0,1
Singapore,2008,28.90833975456152,1443.6482702134986,7.333017483226868,0,0,0,0,0,1
Singapore,2009,21.128648725557948,1400.7981089917225,6.764272924340216,0,0,0,0,0,1
Singapore,2010,26.06608616503621,1502.4113925494366,7.223973393321619,0,0,0,0,0,1
Singapore,2011,16.195301960111742,1488.7077143499152,6.994528698098297,0,0,0,0,0,1
Singapore,2012,26.302045623524965,1664.779937518086,7.8301130310074925,0,0,0,0,0,1
Sint Maarten (Dutch part),1990,25.177584461745774,3242.8779377489977,23.687281115171704,0,0,0,0,0,0
Sint Maarten (Dutch part),1991,22.035733089012226,3731.3369232327886,26.41040211760897,0,0,0,0,0,0
Sint Maarten (Dutch part),1992,25.47990352882274,3251.2275029250018,22.554584798325184,0,0,0,0,0,0
Sint Maarten (Dutch part),1993,24.638071058544927,3055.0128508845864,20.25419684943005,0,0,0,0,0,0
Sint Maarten (Dutch part),1994,32.064079306712514,3408.0973885638173,22.420354853508424,0,0,0,0,0,0
Sint Maarten (Dutch part),1995,27.147465767816954,3504.057159051816,22.65240153707265,0,0,0,0,0,0
Sint Maarten (Dutch part),1996,20.02094691926464,3845.596996881559,24.547376294877576,0,0,0,0,0,0
Sint Maarten (Dutch part),1997,24.66742895514799,3092.7236768894795,19.34094535341872,0,0,0,0,0,0
Sint Maarten (Dutch part),1998,24.1888978977171,4177.312100345502,25.464796336970373,0,0,0,0,0,0
Sint Maarten (Dutch part),1999,22.668590051805786,3787.930075556584,22.863544133826995,0,0,0,0,0,0
Sint Maarten (Dutch part),2000,20.879850468009217,3358.6476593791826,19.822965835493946,0,0,0,0,0,0
Sint Maarten (Dutch part),2001,20.471943311885152,3325.7764525338116,19.173994342186866,0,0,0,0,0,0
Sint Maarten (Dutch part),2002,25.849870083493798,3786.0895731223477,21.73798577315858,0,0,0,0,0,0
Sint Maarten (Dutch part),2003,24.23251118026524,3893.964573560855,21.258950529829338,0,0,0,0,0,0
Sint Maarten (Dutch part),2004,24.806721035670556,4209.978144737429,23.273030468318648,0,0,0,0,0,0
Sint Maarten (Dutch part),2005,26.681164503131065,3820.7740849829424,20.215320732596645,0,0,0,0,0,0
Sint Maarten (Dutch part),2006,22.194616161287865,3755.482742203065,19.609068081969053,0,0,0,0,0,0
Sint Maarten (Dutch part),2007,25.501235997461528,4401.053721938736,22.86802334292009,0,0,0,0,0,0
Sint Maarten (Dutch part),2008,25.20485306473199,5164.795295855901,26.234599509614736,0,0,0,0,0,0
Sint Maarten (Dutch part),2009,20.365909311443883,5288.455149738492,25.537266042365168,0,0,0,0,0,0
Sint Maarten (Dutch part),2010,25.91451646518263,5274.962568386607,25.363352164236492,0,0,0,0,0,0
Sint Maarten (Dutch part),2011,22.87448265117927,3759.5791749670857,17.66396733126561,0,0,0,0,0,0
Sint Maarten (Dutch part),2012,21.349971290444298,5176.547237866881,24.347332082386387,0,0,0,0,0,0
Solomon Islands,1990,21.043901675619967,11542.031430627601,84.307626862823,0,0,0,0,0,0
Solomon Islands,1991,25.000292835791267,10510.393142020788,74.39256089863716,0,0,0,0,0,0
Solomon Islands,1992,18.568280106536708,12137.732375820671,84.20250932410354,0,0,0,0,0,0
Solomon Islands,1993,19.849120103559365,10479.8297924116,69.47942477641807,0,0,0,0,0,0
Solomon Islands,1994,24.489005798028582,10940.846721259128,71.97495784938323,0,0,0,0,0,0
Solomon Islands,1995,22.810945944030998,12471.581918771877,80.62405052289785,0,0,0,0,0,0
Solomon Islands,1996,21.86270890591802,12416.749671211322,79.25911809939696,0,0,0,0,0,0
Solomon Islands,1997,23.843645143387675,10608.946301346139,66.34509646140036,0,0,0,0,0,0
Solomon Islands,1998,21.117960984233616,11983.506299943276,73.05117262021614,0,0,0,0,0,0
Solomon Islands,1999,21.5969799671474,12336.496760376063,74.46178585971592,0,0,0,0,0,0
Solomon Islands,2000,17.883546804246524,13973.864592307476,82.47469472708289,0,0,0,0,0,0
Solomon Islands,2001,19.587173106154935,13806.704393576832,79.59935843703474,0,0,0,0,0,0
Solomon Islands,2002,17.33656272315122,15674.344304228202,89.99487912482392,0,0,0,0,0,0
Solomon Islands,2003,20.026523287067686,12674.95184715246,69.19841441705198,0,0,0,0,0,0
Solomon Islands,2004,20.376716391307337,13030.789834091898,72.0350458859667,0,0,0,0,0,0
Solomon Islands,2005,21.195544921593886,13833.467354153032,73.19144581388069,0,0,0,0,0,0
Solomon Islands,2006,20.796955098753298,16455.941216261057,85.92388617215367,0,0,0,0,0,0
Solomon Islands,2007,17.540291966665713,15426.932313214927,80.1588597952493,0,0,0,0,0,0
Solomon Islands,2008,19.466279183200143,15278.909631599869,77.60928597697537,0,0,0,0,0,0
Solomon Islands,2009,18.234701544929116,16912.338998034265,81.66749800512638,0,0,0,0,0,0
Solomon Islands,2010,21.7491493972096,14787.967127195401,71.10428049064407,0,0,0,0,0,0
Solomon Islands,2011,19.66086420446673,20043.19476300741,94.17073588058068,0,0,0,0,0,0
Solomon Islands,2012,23.355154551083565,17059.380322871682,80.23695694349342,0,0,0,0,0,0
South Africa,1990,21.48686000930194,22740.499288056428,166.10572759006124,0,0,0,0,0,0
South Africa,1991,18.002188249729404,25250.35104467443,178.72198046454326,0,0,0,0,0,0
South Africa,1992,19.127269786720202,25433.59643750166,176.4392701094978,0,0,0,0,0,0
South Africa,1993,21.039388331905386,27400.490660146883,181.66042458410283,0,0,0,0,0,0
South Africa,1994,16.425125710529088,23360.53351933464,153.67854593247733,0,0,0,0,0,0
South Africa,1995,19.748495260808482,26238.453318465323,169.62165664056843,0,0,0,0,0,0
South Africa,1996,20.979791546823126,29145.624932379833,186.04357740674843,0,0,0,0,0,0
South Africa,1997,17.858757648486982,31883.0876139919,199.38705156507098,0,0,0,0,0,0
South Africa,1998,16.73749036690613,26676.379984377934,162.61858510730667,0,0,0,0,0,0
South Africa,1999,19.387450299048687,30912.1047760106,186.58218544648136,0,0,0,0,0,0
South Africa,2000,20.40929200647183,24309.003213579243,143.4733824645258,0,0,0,0,0,0
South Africa,2001,18.905840308148875,30655.25663268707,176.7357865516226,0,0,0,0,0,0
South Africa,2002,15.632037101686976,31370.646201464304,180.11582865426982,0,0,0,0,0,0
South Africa,2003,20.124647081363584,36609.593350013485,199.86867349268215,0,0,0,0,0,0
South Africa,2004,19.609123648581217,26544.8896180619,146.74186031857423,0,0,0,0,0,0
South Africa,2005,15.811934905256253,33679.156886686374,178.1929376938929,0,0,0,0,0,0
South Africa,2006,24.128125983179128,34798.35668399954,181.69790468985022,0,0,0,0,0,0
South Africa,2007,20.56626506967556,31556.204633502544,163.96710191826753,0,0,0,0,0,0
South Africa,2008,21.975225449594525,35060.21444325549,178.08850727889148,0,0,0,0,0,0
South Africa,2009,15.893693671795042,34650.87388199692,167.32458910401365,0,0,0,0,0,0
South Africa,2010,15.829456948400448,39119.668090538,188.0972434334894,0,0,0,0,0,0
South Africa,2011,20.312610941422736,43688.86542326328,205.267306701511,0,0,0,0,0,0
South Africa,2012,22.39780855479767,35033.95949542788,164.77845305001958,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1990,26.1592846526375,990.2087468156806,7.232881841000202,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1991,24.231746532841107,1018.5703186978898,7.209440545123916,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1992,24.941605032013584,900.955500574462,6.250155431738475,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1993,26.482911953769595,1023.3942572041976,6.784923583541788,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1994,23.478740560886088,1161.3666240672908,7.640113781367726,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1995,22.989997509654966,1176.8922666024293,7.608162475342646,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1996,24.11123553174558,1142.2480612522422,7.291245807709566,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1997,26.05451890296838,1271.4333924949735,7.951154494826801,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1998,23.959718635422092,1190.6635575880493,7.258257049389375,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,1999,31.326385029253856,1188.442260580656,7.173311421620792,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2000,27.27187190753435,1191.7456245486928,7.033763346404371,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2001,27.068439537700044,1263.9767783898603,7.287165551682964,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2002,24.424103676098515,1417.9684000477694,8.141322679169157,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2003,33.741398076328885,1428.3285269719652,7.7979049171147965,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2004,30.30067072556144,1436.6033680814348,7.941635991161106,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2005,22.641340263986553,1453.002573468963,7.687686420249194,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2006,24.447144142520006,1452.2251341384429,7.582721977564498,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2007,25.35486683885705,1357.891984697488,7.055652478958425,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2008,22.264609628967555,1447.810691995988,7.3541605222436,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2009,27.255354757073025,1966.7328499408857,9.497098604624268,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2010,25.554196615184885,1568.2597738461645,7.540589039901392,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2011,31.279675693604496,1760.7897283146647,8.272875976458344,0,0,0,0,0,0
South Georgia and the South Sandwich Islands,2012,25.47999537055084,1705.8032137576092,8.02306158992429,0,0,0,0,0,0
Spain,1990,20.500527295083995,29744.190994352695,217.26350086295616,1,1,0,0,1,0
Spain,1991,20.572024422720613,31887.63073371187,225.70064499174583,1,1,0,0,1,0
Spain,1992,23.279038326361626,27020.990009441583,187.4514194882862,1,1,0,0,1,0
Spain,1993,18.765754984800648,35344.56443445907,234.3282338094305,1,1,0,0,1,0
Spain,1994,18.50269341460117,33651.827478953186,221.38038545463013,1,1,0,0,1,0
Spain,1995,16.61024938398538,35364.63324341062,228.6189511411447,1,1,0,0,1,0
Spain,1996,21.001587171343466,38273.68380391572,244.31018624357873,1,1,0,0,1,0
Spain,1997,18.66321106735655,36710.39188839445,229.57553198872338,1,1,0,0,1,0
Spain,1998,22.017784256296626,30242.694254214737,184.35875303670656,1,1,0,0,1,0
Spain,1999,22.007286702601924,30955.79936384048,186.84592134374736,1,1,0,0,1,0
Spain,2000,14.396735936222415,33558.95597342392,198.06722979063287,1,1,0,0,1,0
Spain,2001,22.51165816582029,36988.848077981624,213.25064203605515,1,1,0,0,1,0
Spain,2002,23.913681077815994,34259.23346869336,196.70076879021286,1,1,0,0,1,0
Spain,2003,19.222386913279273,41107.4984099947,224.4248139895046,1,1,0,0,1,0
Spain,2004,17.83288925081117,37598.12070587669,207.84483402442092,1,1,0,0,1,0
Spain,2005,21.255545584754785,41826.62993302746,221.30037538284662,1,1,0,0,1,0
Spain,2006,16.462615716623894,38519.58725458862,201.12812674555852,1,1,0,0,1,0
Spain,2007,22.947107846204187,40818.43475935626,212.09396155410386,1,1,0,0,1,0
Spain,2008,22.35426705724339,37668.63026106972,191.33796643747755,1,1,0,0,1,0
Spain,2009,13.676783059153308,43586.36955983658,210.47294224012356,1,1,0,0,1,0
Spain,2010,20.524787154081732,42281.652858360256,203.30086472264614,1,1,0,0,1,0
Spain,2011,14.220975495794923,54092.62679127022,254.14822990440285,1,1,0,0,1,0
Spain,2012,15.158633303785024,34764.57282377472,163.51142187036962,1,1,0,0,1,0
Svalbard and Jan Mayen,1990,26.736558971988405,4940.293812411957,36.085887465556226,0,0,0,0,0,0
Svalbard and Jan Mayen,1991,24.033107049250454,3979.2121275400937,28.164862772174736,0,0,0,0,0,0
Svalbard and Jan Mayen,1992,23.5771248892712,4501.632681537602,31.228960740307183,0,0,0,0,0,0
Svalbard and Jan Mayen,1993,23.8905691992403,5241.414630676787,34.749655363469664,0,0,0,0,0,0
Svalbard and Jan Mayen,1994,23.50588967388252,5011.313406471752,32.96719901029228,0,0,0,0,0,0
Svalbard and Jan Mayen,1995,19.977436127264124,3724.4065635860657,24.076876927569803,0,0,0,0,0,0
Svalbard and Jan Mayen,1996,22.55731462282147,4219.255217353365,26.93252714428632,0,0,0,0,0,0
Svalbard and Jan Mayen,1997,23.739748165611754,5847.345704339529,36.56750668521492,0,0,0,0,0,0
Svalbard and Jan Mayen,1998,26.765028233668176,4794.970703031948,29.23002865511274,0,0,0,0,0,0
Svalbard and Jan Mayen,1999,21.80948784944391,4275.7436525507255,25.807935140053996,0,0,0,0,0,0
Svalbard and Jan Mayen,2000,24.269787033980702,4732.310415722531,27.93041640788232,0,0,0,0,0,0
Svalbard and Jan Mayen,2001,24.143486022399173,5627.8643589946505,32.44614931822796,0,0,0,0,0,0
Svalbard and Jan Mayen,2002,21.68740597049066,5511.727290813661,31.645804231310898,0,0,0,0,0,0
Svalbard and Jan Mayen,2003,20.24453104082388,5530.1912246291995,30.19186729718489,0,0,0,0,0,0
Svalbard and Jan Mayen,2004,21.15155982379676,5844.846320607087,32.3106870927979,0,0,0,0,0,0
Svalbard and Jan Mayen,2005,23.085956844344608,4982.817293155741,26.363571227353017,0,0,0,0,0,0
Svalbard and Jan Mayen,2006,27.513930073645238,4696.58097651507,24.522966138552675,0,0,0,0,0,0
Svalbard and Jan Mayen,2007,23.519686376149345,6283.054881579221,32.64696474404948,0,0,0,0,0,0
Svalbard and Jan Mayen,2008,20.852363024646987,5031.800810643009,25.5590534605105,0,0,0,0,0,0
Svalbard and Jan Mayen,2009,21.790770624738286,6062.984994222805,29.277370503178403,0,0,0,0,0,0
Svalbard and Jan Mayen,2010,18.93662260126935,5203.283726133218,25.018702188956475,0,0,0,0,0,0
Svalbard and Jan Mayen,2011,18.714947308419497,6109.4513206627835,28.704581953933644,0,0,0,0,0,0
Svalbard and Jan Mayen,2012,23.677534238229125,7354.29974141826,34.59015629721243,0,0,0,0,0,0
Switzerland,1990,15.348216682361189,20772.816270588657,151.73298162952057,0,0,0,0,0,0
Switzerland,1991,19.54970426189987,16507.735935023673,116.84175218290238,0,0,0,0,0,0
Switzerland,1992,15.103305622126634,17024.271495359495,118.1016630569065,0,0,0,0,0,0
Switzerland,1993,20.982411059927127,19147.57801548609,126.94506807170403,0,0,0,0,0,0
Switzerland,1994,21.24927372018774,26859.52729226478,176.69686761616856,0,0,0,0,0,0
Switzerland,1995,19.640136905008905,24678.924960537955,159.53989684936067,0,0,0,0,0,0
Switzerland,1996,19.53271787893782,22346.71294094213,142.6444767768815,0,0,0,0,0,0
Switzerland,1997,17.44964693017905,28191.90727330916,176.30354177975448,0,0,0,0,0,0
Switzerland,1998,22.50266108710485,20816.068426042897,126.89426364905307,0,0,0,0,0,0
Switzerland,1999,18.64906357295039,22907.62739972287,138.26800907296862,0,0,0,0,0,0
Switzerland,2000,19.6075272401686,25197.89234299558,148.7196662760343,0,0,0,0,0,0
Switzerland,2001,20.58443043218575,23240.65152474488,133.9885970100886,0,0,0,0,0,0
Switzerland,2002,15.410106326643756,20031.59085246427,115.01218567459665,0,0,0,0,0,0
Switzerland,2003,17.554780028839726,27096.706800419463,147.93343352495833,0,0,0,0,0,0
Switzerland,2004,24.62695034212032,24469.501470121795,135.26898090209212,0,0,0,0,0,0
Switzerland,2005,19.110351212974034,25076.61888227337,132.67779835156324,0,0,0,0,0,0
Switzerland,2006,17.709033896551965,28228.451786376045,147.39347000777624,0,0,0,0,0,0
Switzerland,2007,22.029132076562632,29696.09518436946,154.30191058212918,0,0,0,0,0,0
Switzerland,2008,17.165948395216336,32257.67367968722,163.8529896388067,0,0,0,0,0,0
Switzerland,2009,20.951925555880898,31419.229300600535,151.7193953200467,0,0,0,0,0,0
Switzerland,2010,11.999588167510638,24488.068540843495,117.74481774443058,0,0,0,0,0,0
Switzerland,2011,20.519692962565923,26335.55561690283,123.73469806544846,0,0,0,0,0,0
Switzerland,2012,19.178331381732846,30400.450647214817,142.98524351280562,0,0,0,0,0,0
"Taiwan, Province of China",1990,22.721867357504806,1033.0173961025325,7.5455733851421085,0,0,0,0,0,0
"Taiwan, Province of China",1991,26.837185525385703,1089.5436368750593,7.711789679293249,0,0,0,0,0,0
"Taiwan, Province of China",1992,26.6970059337164,1116.2619805873342,7.743790760767387,0,0,0,0,0,0
"Taiwan, Province of China",1993,24.3073361502094,1262.8739737071594,8.372631903031253,0,0,0,0,0,0
"Taiwan, Province of China",1994,24.15946860492645,1246.8767561362429,8.20264685656373,0,0,0,0,0,0
"Taiwan, Province of China",1995,23.326237393334175,1240.8933486151568,8.021905214902215,0,0,0,0,0,0
"Taiwan, Province of China",1996,23.832219827735464,1316.946776099892,8.40638998300258,0,0,0,0,0,0
"Taiwan, Province of China",1997,27.624178203804703,1185.6592540086792,7.414749339204076,0,0,0,0,0,0
"Taiwan, Province of China",1998,28.780315728746757,1447.2057960645348,8.822132502720684,0,0,0,0,0,0
"Taiwan, Province of China",1999,24.2927759168594,1251.6539072087742,7.554850215533586,0,0,0,0,0,0
"Taiwan, Province of China",2000,23.938459650616803,1447.669584595945,8.544243882323025,0,0,0,0,0,0
"Taiwan, Province of China",2001,26.830294627761774,1528.0566098097702,8.809656694968709,0,0,0,0,0,0
"Taiwan, Province of China",2002,29.693820990746104,1544.7082778580682,8.869004792210148,0,0,0,0,0,0
"Taiwan, Province of China",2003,25.703536281624118,1602.096761770523,8.746585943213654,0,0,0,0,0,0
"Taiwan, Province of China",2004,24.997793134860384,1503.1335934059073,8.30941936385534,0,0,0,0,0,0
"Taiwan, Province of China",2005,20.206389831989476,1405.6284871725088,7.4370350266845815,0,0,0,0,0,0
"Taiwan, Province of China",2006,28.82882594921451,1670.7642437828188,8.72381316976515,0,0,0,0,0,0
"Taiwan, Province of China",2007,30.03798382382987,1574.431173957583,8.180797398224597,0,0,0,0,0,0
"Taiwan, Province of China",2008,19.344664905348797,1631.0994500520635,8.285176542583077,0,0,0,0,0,0
"Taiwan, Province of China",2009,23.50916379961117,1856.5695656951245,8.965134350748766,0,0,0,0,0,0
"Taiwan, Province of China",2010,21.056340174772604,1911.2995583477143,9.19001095481704,0,0,0,0,0,0
"Taiwan, Province of China",2011,22.56688627900906,1836.9561880061005,8.630735671151292,0,0,0,0,0,0
"Taiwan, Province of China",2012,27.270217472485122,1835.0028353190467,8.63073808673362,0,0,0,0,0,0
Tonga,1990,22.997305351351834,9037.307803271979,66.01212089068996,0,0,0,0,0,0
Tonga,1991,18.881640337917236,8348.980461797571,59.09408231007342,0,0,0,0,0,0
Tonga,1992,24.22196577746407,10314.494009236361,71.5542451501294,0,0,0,0,0,0
Tonga,1993,17.965417536526374,8560.898409185818,56.757247858193274,0,0,0,0,0,0
Tonga,1994,21.34976864185433,9072.913586909783,59.68665768071148,0,0,0,0,0,0
Tonga,1995,22.16752507591395,9480.665228230382,61.288907640579204,0,0,0,0,0,0
Tonga,1996,22.767055823010836,11043.846308093194,70.49554367953645,0,0,0,0,0,0
Tonga,1997,14.062321806457085,10845.81429374375,67.82639623970574,0,0,0,0,0,0
Tonga,1998,19.417565370306185,8924.290461520777,54.40226480463307,0,0,0,0,0,0
Tonga,1999,24.089917423670144,10044.52551880359,60.62769056495135,0,0,0,0,0,0
Tonga,2000,23.580718459586272,9996.91937727662,59.002494865023024,0,0,0,0,0,0
Tonga,2001,17.918523474803354,10294.981593042487,59.353333465189586,0,0,0,0,0,0
Tonga,2002,28.329844600896966,10122.110206014002,58.11650342736496,0,0,0,0,0,0
Tonga,2003,23.518589809503563,10691.303238748673,58.368760772807825,0,0,0,0,0,0
Tonga,2004,25.812581887706788,10118.316370146717,55.93470490217918,0,0,0,0,0,0
Tonga,2005,21.956283566586457,12491.785158099696,66.0927440034192,0,0,0,0,0,0
Tonga,2006,22.65338889792793,12826.968373841806,66.97538329796097,0,0,0,0,0,0
Tonga,2007,19.165049482824482,13613.6620674979,70.73704653735227,0,0,0,0,0,0
Tonga,2008,21.36334448211917,11994.021256793863,60.92368160927245,0,0,0,0,0,0
Tonga,2009,20.70730320846941,13993.737420806821,67.57394840718578,0,0,0,0,0,0
Tonga,2010,22.702885178166472,14404.739811331647,69.2616267760073,0,0,0,0,0,0
Tonga,2011,15.766011932161199,13309.37667879872,62.53263567879701,0,0,0,0,0,0
Tonga,2012,26.25325247972035,13194.688099180063,62.05979354814688,0,0,0,0,0,0
Trinidad and Tobago,1990,25.97143949839403,1636.801879574248,11.955857419113745,0,0,0,1,0,0
Trinidad and Tobago,1991,27.018384334873563,1787.2664165560943,12.650271397000735,0,0,0,1,0,0
Trinidad and Tobago,1992,23.962688000640462,1449.0717727730807,10.052576188060064,0,0,0,1,0,0
Trinidad and Tobago,1993,28.892166019826433,1437.895706003297,9.532995145964184,0,0,0,1,0,0
Trinidad and Tobago,1994,21.690341620128144,1379.9888439197603,9.078331997901627,0,0,0,1,0,0
Trinidad and Tobago,1995,26.89607386145629,1632.4531687826236,10.553191055746645,0,0,0,1,0,0
Trinidad and Tobago,1996,24.070603600538455,1663.7911108548687,10.620381310716091,0,0,0,1,0,0
Trinidad and Tobago,1997,25.609414600670082,1727.562325110031,10.803644947091765,0,0,0,1,0,0
Trinidad and Tobago,1998,22.384532321850664,1614.8030326357,9.843801315920151,0,0,0,1,0,0
Trinidad and Tobago,1999,25.81297371077266,2201.979021924616,13.29091180283658,0,0,0,1,0,0
Trinidad and Tobago,2000,24.923890318935882,2048.980513028955,12.093221685204549,0,0,0,1,0,0
Trinidad and Tobago,2001,26.261410046875195,1910.2538074713962,11.013126173496202,0,0,0,1,0,0
Trinidad and Tobago,2002,27.214665446280733,2125.539196915995,12.203868907609097,0,0,0,1,0,0
Trinidad and Tobago,2003,27.673402739739636,1990.9425813505504,10.869474810336408,0,0,0,1,0,0
Trinidad and Tobago,2004,27.912065545882093,1607.439375140514,8.886028446580802,0,0,0,1,0,0
Trinidad and Tobago,2005,26.447489689194654,2010.8822293996855,10.639370012104525,0,0,0,1,0,0
Trinidad and Tobago,2006,20.811743113846646,2006.378526661866,10.476206609974602,0,0,0,1,0,0
Trinidad and Tobago,2007,20.04942878271387,2259.7056121277137,11.74150645529962,0,0,0,1,0,0
Trinidad and Tobago,2008,22.22460757127289,2141.0500766864993,10.875472903440969,0,0,0,1,0,0
Trinidad and Tobago,2009,26.968595025391316,2233.926697119495,10.787343140520658,0,0,0,1,0,0
Trinidad and Tobago,2010,25.543662858269535,2208.4250468746304,10.618665339521796,0,0,0,1,0,0
Trinidad and Tobago,2011,22.49232679891403,2547.7197549310117,11.970179753087766,0,0,0,1,0,0
Trinidad and Tobago,2012,28.648498571285256,2275.019875107068,10.700310814914156,0,0,0,1,0,0
Tunisia,1990,18.027046997291176,36582.14760876955,267.2106785515099,0,0,0,0,0,1
Tunisia,1991,21.42132988743197,49473.47208547282,350.17322713372226,0,0,0,0,0,1
Tunisia,1992,17.425077917214445,44836.73032045746,311.0437012428667,0,0,0,0,0,1
Tunisia,1993,17.45995514626688,44356.56785978715,294.0762284312798,0,0,0,0,0,1
Tunisia,1994,15.801732835110162,51056.24181898283,335.8762759859134,0,0,0,0,0,1
Tunisia,1995,16.744902596471423,50703.227395849346,327.77714919098946,0,0,0,0,0,1
Tunisia,1996,19.493386573258743,53823.7769403512,343.5701939745009,0,0,0,0,0,1
Tunisia,1997,17.659184407390068,44642.39183049084,279.17982692453927,0,0,0,0,0,1
Tunisia,1998,16.757487575840276,52709.02523610569,321.3129784213751,0,0,0,0,0,1
Tunisia,1999,16.813984363384044,50191.0279988745,302.94772102037757,0,0,0,0,0,1
Tunisia,2000,23.7586364171114,60918.34445218081,359.5441925735204,0,0,0,0,0,1
Tunisia,2001,17.61149748182727,60336.367561242325,347.8553615249659,0,0,0,0,0,1
Tunisia,2002,15.980303958706124,51077.66780323404,293.264486903607,0,0,0,0,0,1
Tunisia,2003,20.682271041850004,63256.30245144263,345.3453618057486,0,0,0,0,0,1
Tunisia,2004,17.211708180962976,61038.12843479142,337.42270718620205,0,0,0,0,0,1
